Date,HomeTeam,AwayTeam,Referee,HPPG,HPPGH,HPPG_FORM,HPPGH_FORM,APPG,APPGA,APPG_FORM,APPGA_FORM,HGS,HGSH,HGS_FORM,HGSH_FORM,AGS,AGSA,AGS_FORM,AGSA_FORM,HGC,HGCH,HGC_FORM,HGCH_FORM,AGC,AGCA,AGC_FORM,AGCA_FORM,HCS,HCSH,HCS_FORM,HCSH_FORM,ACS,ACSA,ACS_FORM,ACSA_FORM,HPOS,APOS,HPDU,HPDD,APDU,APDD,HS_FORM,AS_FORM,HST_FORM,AST_FORM,HF_FORM,AF_FORM,HC_FORM,AC_FORM,HY_FORM,AY_FORM,HR_FORM,AR_FORM,FTR
31/03/2018,Newcastle,Huddersfield,M Atkinson,1.0666666666666667,1.2666666666666666,1.6,1.8,1.0,0.7333333333333333,1.4,0.6,1.0,1.0,1.4,1.2,0.8064516129032258,0.6666666666666666,1.2,0.4,1.3333333333333333,1.0,1.0,0.4,1.6774193548387097,2.0,1.2,2.0,0.23333333333333334,0.3333333333333333,0.4,0.6,0.25806451612903225,0.13333333333333333,0.2,0.0,13,15,2.0,1.0,0.0,1.0,10.0,14.0,4.4,4.0,9.8,9.8,2.4,4.4,1.0,1.4,0.0,0.0,H
31/03/2018,Watford,Bournemouth,A Marriner,1.1612903225806452,1.4666666666666666,1.2,2.0,1.1612903225806452,0.9333333333333333,1.0,1.2,1.2580645161290323,1.4666666666666666,0.4,1.8,1.1935483870967742,0.9333333333333333,1.4,1.6,1.7741935483870968,1.7333333333333334,2.0,1.0,1.5806451612903225,1.5333333333333334,2.4,1.6,0.25806451612903225,0.26666666666666666,0.4,0.4,0.16129032258064516,0.2,0.0,0.2,11,10,0.0,2.0,4.0,0.0,10.8,12.8,3.6,3.6,8.2,9.4,5.4,4.4,1.4,1.4,0.0,0.0,D
31/03/2018,West Brom,Burnley,L Probert,0.6451612903225806,0.8666666666666667,0.0,0.8,1.4333333333333333,1.4,1.6,1.0,0.7741935483870968,1.0666666666666667,0.6,1.4,0.9,1.0,1.4,0.8,1.5806451612903225,1.6,2.4,2.0,0.8666666666666667,0.9333333333333333,0.8,0.6,0.22580645161290322,0.3333333333333333,0.0,0.2,0.36666666666666664,0.3333333333333333,0.2,0.4,20,7,7.0,0.0,5.0,3.0,8.8,11.6,2.8,3.8,9.8,8.4,5.6,4.6,1.2,1.8,0.0,0.0,A
31/03/2018,West Ham,Southampton,J Moss,1.0,1.3571428571428572,0.6,1.6,0.9333333333333333,0.8571428571428571,1.0,1.2,1.2,1.1428571428571428,1.0,1.2,0.9666666666666667,0.9285714285714286,0.8,1.2,1.9,1.4285714285714286,2.8,1.2,1.4666666666666666,1.6428571428571428,1.6,1.6,0.23333333333333334,0.35714285714285715,0.2,0.2,0.2,0.21428571428571427,0.2,0.2,17,18,0.0,2.0,2.0,1.0,7.8,11.2,3.0,4.6,10.4,9.4,4.2,7.2,1.8,0.8,0.0,0.0,H
01/04/2018,Arsenal,Stoke,C Pawson,1.6,2.3333333333333335,1.2,2.0,0.8709677419354839,0.5333333333333333,0.6,0.4,1.8333333333333333,2.6,1.8,2.8,0.9354838709677419,0.8,0.6,0.4,1.3666666666666667,1.1333333333333333,1.4,1.4,1.8709677419354838,2.2,1.2,2.2,0.3333333333333333,0.4666666666666667,0.2,0.2,0.16129032258064516,0.13333333333333333,0.2,0.2,6,19,8.0,2.0,1.0,7.0,11.4,9.0,5.4,2.4,10.4,10.8,5.4,3.2,1.8,1.2,0.0,0.2,H
01/04/2018,Chelsea,Tottenham,A Marriner,1.8666666666666667,2.1333333333333333,1.2,2.0,2.033333333333333,1.8,2.6,2.2,1.7333333333333334,1.7333333333333334,1.4,2.0,1.9666666666666666,1.8666666666666667,2.0,2.0,0.9,0.7333333333333333,1.6,0.8,0.8333333333333334,1.0666666666666667,0.6,0.8,0.4666666666666667,0.6,0.2,0.6,0.4666666666666667,0.4,0.6,0.4,5,4,5.0,8.0,5.0,5.0,14.2,14.4,5.8,6.2,9.6,8.0,5.6,8.6,1.2,1.2,0.2,0.0,A
07/04/2018,Bournemouth,Crystal Palace,J Moss,1.15625,1.375,1.2,2.0,0.9375,0.8125,0.6,0.8,1.21875,1.4375,1.6,1.8,0.96875,0.75,1.2,1.2,1.59375,1.625,2.0,1.8,1.5625,1.5625,1.6,2.0,0.15625,0.125,0.0,0.0,0.1875,0.25,0.2,0.2,10,17,3.0,0.0,1.0,2.0,14.0,9.4,4.4,3.6,8.2,9.8,4.0,3.8,0.8,1.4,0.0,0.0,D
07/04/2018,Brighton,Huddersfield,A Taylor,1.096774193548387,1.5,1.4,1.8,0.96875,0.6875,0.8,0.6,0.9032258064516129,1.3125,1.4,1.8,0.78125,0.625,0.4,0.4,1.3548387096774193,1.4375,1.4,1.8,1.65625,1.9375,1.2,1.6,0.25806451612903225,0.25,0.0,0.0,0.25,0.125,0.2,0.0,13,16,1.0,1.0,0.0,1.0,13.6,11.8,4.8,3.2,13.0,9.4,4.4,4.6,1.4,2.2,0.2,0.0,D
07/04/2018,Everton,Liverpool,M Oliver,1.25,1.8125,1.2,2.0,2.0625,1.875,2.4,1.8,1.1875,1.625,1.2,1.8,2.34375,2.3125,2.8,1.6,1.65625,1.3125,1.4,1.2,1.09375,1.5625,0.8,0.8,0.21875,0.3125,0.2,0.2,0.40625,0.25,0.4,0.4,9,3,3.0,3.0,2.0,2.0,10.6,15.6,4.0,6.6,10.6,8.6,6.0,8.2,0.6,0.8,0.2,0.0,D
07/04/2018,Leicester,Newcastle,S Attwell,1.3870967741935485,1.5333333333333334,1.6,1.8,1.1290322580645162,0.8666666666666667,2.0,1.0,1.5161290322580645,1.4,1.8,1.6,1.0,1.0,1.4,1.0,1.3870967741935485,1.1333333333333333,1.6,0.6,1.2903225806451613,1.6666666666666667,0.8,1.6,0.25806451612903225,0.3333333333333333,0.2,0.4,0.25806451612903225,0.13333333333333333,0.6,0.2,8,12,3.0,3.0,2.0,1.0,12.8,11.4,5.0,3.4,10.6,10.0,7.0,1.8,2.6,1.0,0.2,0.0,A
07/04/2018,Man City,Man United,M Atkinson,2.7096774193548385,2.8666666666666667,3.0,3.0,2.193548387096774,1.8,2.4,1.8,2.838709677419355,3.4,2.8,3.0,1.935483870967742,1.6666666666666667,1.8,1.2,0.6774193548387096,0.6666666666666666,0.4,0.6,0.7419354838709677,1.0666666666666667,1.0,1.0,0.4838709677419355,0.4,0.6,0.4,0.5161290322580645,0.3333333333333333,0.2,0.4,1,2,0.0,16.0,16.0,2.0,15.2,11.2,5.8,5.2,9.0,10.2,7.0,4.8,1.0,1.8,0.0,0.0,A
07/04/2018,Stoke,Tottenham,G Scott,0.84375,1.1875,0.4,1.0,2.064516129032258,1.875,3.0,2.2,0.90625,1.0625,0.4,0.8,2.0,1.9375,2.2,2.2,1.90625,1.5625,1.6,1.0,0.8387096774193549,1.0625,0.4,1.0,0.15625,0.1875,0.2,0.4,0.45161290322580644,0.375,0.6,0.2,19,4,1.0,7.0,2.0,8.0,7.6,14.2,2.2,6.4,12.2,8.4,2.8,8.2,1.6,1.2,0.2,0.0,A
07/04/2018,Watford,Burnley,P Tierney,1.15625,1.4375,1.4,2.2,1.4838709677419355,1.5,2.0,1.4,1.28125,1.5,0.8,2.0,0.9354838709677419,1.0625,1.6,1.2,1.78125,1.75,2.0,1.0,0.8709677419354839,0.9375,0.8,0.8,0.25,0.25,0.4,0.4,0.3548387096774194,0.3125,0.2,0.2,11,7,0.0,2.0,5.0,3.0,11.8,12.2,3.8,4.0,10.0,8.4,5.4,5.2,2.0,1.6,0.0,0.0,A
07/04/2018,West Brom,Swansea,R East,0.625,0.8125,0.0,0.6,1.0,0.6875,1.4,0.6,0.78125,1.0625,0.8,1.4,0.8064516129032258,0.625,1.2,0.6,1.59375,1.625,2.2,2.2,1.4193548387096775,1.5625,1.4,1.6,0.21875,0.3125,0.0,0.2,0.2903225806451613,0.25,0.4,0.2,20,15,7.0,0.0,2.0,0.0,8.8,7.0,3.2,3.0,10.0,9.4,4.4,3.4,1.0,1.0,0.0,0.2,D
08/04/2018,Arsenal,Southampton,A Marriner,1.6451612903225807,2.375,1.2,2.4,0.9032258064516129,0.8,0.4,1.0,1.8709677419354838,2.625,1.4,3.0,0.9354838709677419,0.8666666666666667,0.2,1.2,1.3225806451612903,1.0625,1.2,1.0,1.5161290322580645,1.7333333333333334,1.8,2.2,0.3548387096774194,0.5,0.4,0.4,0.1935483870967742,0.2,0.2,0.0,6,18,5.0,2.0,3.0,1.0,13.2,10.4,6.2,3.6,10.6,10.6,5.8,7.6,1.6,1.2,0.0,0.0,H
08/04/2018,Chelsea,West Ham,K Friend,1.8064516129032258,2.0,1.2,1.4,1.064516129032258,0.6875,1.2,0.8,1.7096774193548387,1.6875,1.4,1.2,1.2580645161290323,1.25,1.4,1.6,0.967741935483871,0.875,1.4,1.4,1.8387096774193548,2.3125,2.2,2.6,0.45161290322580644,0.5625,0.2,0.4,0.25806451612903225,0.125,0.4,0.0,5,14,11.0,5.0,2.0,1.0,15.6,9.6,6.0,3.8,8.8,10.8,6.2,5.0,0.8,1.6,0.0,0.0,D
14/04/2018,Burnley,Leicester,M Atkinson,1.53125,1.4666666666666666,2.6,1.0,1.34375,1.25,1.6,1.4,0.96875,0.8,2.0,1.0,1.5,1.625,1.8,1.6,0.875,0.8,0.8,1.2,1.40625,1.625,1.0,1.6,0.34375,0.4,0.2,0.0,0.25,0.1875,0.2,0.4,7,8,5.0,6.0,6.0,2.0,11.0,14.0,4.6,4.8,9.0,9.6,5.0,8.0,1.8,2.2,0.0,0.2,H
14/04/2018,Crystal Palace,Brighton,A Marriner,0.9393939393939394,1.0625,0.8,0.8,1.09375,0.6666666666666666,1.4,0.6,1.0,1.1875,1.6,1.0,0.90625,0.4666666666666667,1.4,0.4,1.5757575757575757,1.5625,1.8,1.4,1.34375,1.2666666666666666,1.4,1.2,0.18181818181818182,0.125,0.2,0.2,0.25,0.26666666666666666,0.0,0.2,17,13,1.0,3.0,2.0,1.0,11.0,13.4,4.2,4.4,9.2,13.6,4.0,4.6,1.8,1.6,0.0,0.4,H
14/04/2018,Huddersfield,Watford,C Pawson,0.9696969696969697,1.25,0.4,0.8,1.121212121212121,0.875,0.8,0.2,0.7878787878787878,0.9375,0.2,1.0,1.2727272727272727,1.0625,0.8,0.0,1.6363636363636365,1.375,1.2,2.0,1.7878787878787878,1.8125,2.4,2.4,0.24242424242424243,0.375,0.2,0.2,0.24242424242424243,0.25,0.2,0.2,16,12,0.0,1.0,1.0,2.0,11.4,12.0,2.8,3.8,9.0,11.6,4.6,6.4,2.0,1.8,0.0,0.0,H
14/04/2018,Liverpool,Bournemouth,C Kavanagh,2.0303030303030303,2.25,2.0,2.6,1.1515151515151516,0.9375,1.2,1.2,2.272727272727273,2.375,2.0,3.4,1.2424242424242424,1.0,1.6,1.6,1.0606060606060606,0.625,0.6,1.2,1.606060606060606,1.5625,2.0,1.6,0.42424242424242425,0.5625,0.6,0.4,0.15151515151515152,0.1875,0.0,0.2,3,11,4.0,0.0,0.0,1.0,13.4,14.4,4.8,4.4,8.6,7.4,7.0,4.6,0.8,1.0,0.0,0.0,H
14/04/2018,Southampton,Chelsea,M Dean,0.875,1.0,0.4,0.6,1.78125,1.6,0.8,0.8,0.96875,1.0,0.6,0.6,1.6875,1.7333333333333334,1.0,1.6,1.5625,1.3125,2.0,1.2,0.96875,1.0666666666666667,1.6,1.8,0.1875,0.1875,0.2,0.2,0.4375,0.3333333333333333,0.0,0.2,18,5,3.0,1.0,10.0,3.0,12.2,16.2,4.4,5.6,11.0,8.0,8.2,6.6,1.2,0.8,0.2,0.0,A
14/04/2018,Swansea,Everton,L Mason,1.0,1.3333333333333333,1.0,2.4,1.2424242424242424,0.6875,1.4,0.6,0.8125,1.0,1.2,1.8,1.1515151515151516,0.75,1.2,0.8,1.40625,1.2666666666666666,1.6,0.8,1.606060606060606,2.0,1.2,2.6,0.28125,0.3333333333333333,0.2,0.4,0.24242424242424243,0.125,0.4,0.0,15,9,2.0,0.0,2.0,3.0,6.0,10.4,2.4,3.8,8.4,11.2,2.6,5.6,1.0,0.4,0.2,0.2,D
14/04/2018,Tottenham,Man City,J Moss,2.09375,2.2666666666666666,3.0,2.6,2.625,2.5625,2.4,2.0,2.0,2.066666666666667,2.4,2.0,2.8125,2.3125,2.2,2.4,0.84375,0.6,0.6,0.2,0.75,0.6875,0.8,1.2,0.4375,0.5333333333333333,0.4,0.8,0.46875,0.5625,0.6,0.4,4,1,0.0,10.0,0.0,13.0,13.6,15.4,6.0,4.8,7.4,10.4,6.8,7.0,1.4,1.8,0.0,0.0,A
15/04/2018,Man United,West Brom,P Tierney,2.21875,2.5625,3.0,3.0,0.6363636363636364,0.4375,0.2,0.2,1.96875,2.1875,2.4,2.2,0.7878787878787878,0.5,0.8,0.4,0.78125,0.4375,1.2,0.4,1.5757575757575757,1.5625,2.0,2.0,0.5,0.6875,0.2,0.6,0.21212121212121213,0.125,0.0,0.0,2,20,16.0,1.0,6.0,0.0,9.6,9.8,4.8,3.2,9.0,10.8,3.6,4.2,2.0,1.4,0.0,0.0,A
15/04/2018,Newcastle,Arsenal,A Taylor,1.1875,1.375,2.0,2.2,1.6875,0.8666666666666667,1.8,0.2,1.03125,1.0,1.6,1.4,1.90625,1.0666666666666667,2.0,0.8,1.28125,0.9375,1.0,0.4,1.34375,1.6,1.4,1.8,0.25,0.375,0.4,0.6,0.34375,0.2,0.4,0.0,10,6,4.0,0.0,6.0,2.0,11.0,14.6,3.6,7.4,10.4,11.0,2.8,7.0,1.6,1.8,0.0,0.2,H
16/04/2018,West Ham,Stoke,M Oliver,1.0625,1.4666666666666666,0.8,1.6,0.8181818181818182,0.5,0.2,0.4,1.25,1.2666666666666666,1.2,1.4,0.9090909090909091,0.75,0.4,0.4,1.8125,1.3333333333333333,2.4,1.0,1.9090909090909092,2.25,1.8,1.8,0.25,0.4,0.2,0.4,0.15151515151515152,0.125,0.2,0.2,15,19,1.0,0.0,1.0,3.0,9.0,8.4,3.4,2.6,10.8,12.8,4.6,3.8,1.6,1.8,0.0,0.2,D
17/04/2018,Brighton,Tottenham,K Friend,1.0606060606060606,1.4705882352941178,0.8,2.0,2.0303030303030303,1.9411764705882353,2.4,2.6,0.9393939393939394,1.2941176470588236,1.0,2.0,1.9696969696969697,1.9411764705882353,2.4,2.4,1.393939393939394,1.411764705882353,1.8,1.2,0.9090909090909091,1.0588235294117647,1.2,1.0,0.24242424242424243,0.23529411764705882,0.0,0.0,0.42424242424242425,0.35294117647058826,0.2,0.2,13,4,2.0,0.0,3.0,7.0,12.6,12.4,4.0,5.8,13.4,8.6,5.2,5.2,1.8,1.8,0.4,0.0,D
18/04/2018,Bournemouth,Man United,G Scott,1.1176470588235294,1.3529411764705883,1.0,1.6,2.1515151515151514,1.875,2.4,1.8,1.2058823529411764,1.4705882352941178,1.4,1.8,1.9090909090909092,1.75,2.0,1.4,1.6470588235294117,1.6470588235294117,2.4,2.0,0.7878787878787878,1.125,1.2,1.4,0.14705882352941177,0.11764705882352941,0.0,0.0,0.48484848484848486,0.3125,0.2,0.2,11,2,3.0,1.0,16.0,1.0,14.0,10.4,4.0,4.6,7.8,8.0,5.4,3.8,1.0,1.8,0.0,0.0,A
19/04/2018,Burnley,Chelsea,R Madley,1.5757575757575757,1.5625,3.0,1.6,1.8181818181818181,1.6875,1.4,1.2,1.0,0.875,2.2,1.2,1.7272727272727273,1.8125,1.4,1.8,0.8787878787878788,0.8125,0.8,1.0,1.0,1.125,1.6,1.8,0.3333333333333333,0.375,0.2,0.0,0.42424242424242425,0.3125,0.0,0.2,7,5,2.0,9.0,8.0,6.0,10.8,16.8,4.6,5.2,9.2,8.4,4.4,7.2,2.0,1.0,0.0,0.0,A
19/04/2018,Leicester,Southampton,R East,1.303030303030303,1.4375,1.4,1.2,0.8484848484848485,0.75,0.2,0.8,1.4848484848484849,1.375,1.8,1.2,1.0,0.9375,0.8,1.2,1.4242424242424243,1.1875,1.2,1.0,1.606060606060606,1.8125,2.4,2.4,0.24242424242424243,0.3125,0.2,0.2,0.18181818181818182,0.1875,0.2,0.0,8,18,9.0,1.0,5.0,0.0,13.2,11.6,4.2,4.6,9.6,10.8,7.0,8.0,2.2,2.2,0.2,0.2,D
21/04/2018,Watford,Crystal Palace,C Kavanagh,1.088235294117647,1.3529411764705883,0.2,2.0,1.0,0.8235294117647058,1.4,1.0,1.2352941176470589,1.4705882352941178,0.6,1.8,1.0588235294117647,0.8235294117647058,1.8,1.4,1.7647058823529411,1.7647058823529411,2.6,1.0,1.588235294117647,1.588235294117647,1.6,1.6,0.23529411764705882,0.23529411764705882,0.0,0.4,0.17647058823529413,0.23529411764705882,0.2,0.2,12,16,1.0,1.0,1.0,1.0,9.8,12.0,3.4,5.0,11.0,9.6,6.8,4.4,1.8,2.2,0.0,0.0,D
21/04/2018,West Brom,Liverpool,S Attwell,0.7058823529411765,0.8235294117647058,0.8,0.2,2.0588235294117645,1.8235294117647058,2.0,2.0,0.7941176470588235,1.0588235294117647,1.0,1.2,2.2941176470588234,2.176470588235294,2.2,1.6,1.5294117647058822,1.588235294117647,1.8,2.4,1.0294117647058822,1.4705882352941178,0.6,0.6,0.23529411764705882,0.29411764705882354,0.2,0.0,0.4411764705882353,0.29411764705882354,0.6,0.6,20,3,4.0,0.0,4.0,2.0,10.0,14.6,3.6,5.6,11.0,9.0,3.8,6.8,1.6,1.0,0.0,0.0,D
22/04/2018,Arsenal,West Ham,L Mason,1.6363636363636365,2.411764705882353,1.8,2.4,1.0606060606060606,0.7058823529411765,1.0,0.8,1.878787878787879,2.6470588235294117,2.2,2.8,1.2424242424242424,1.2352941176470589,1.2,1.6,1.3636363636363635,1.1176470588235294,1.2,1.2,1.7878787878787878,2.235294117647059,1.8,2.6,0.3333333333333333,0.47058823529411764,0.4,0.4,0.24242424242424243,0.11764705882352941,0.2,0.0,6,14,9.0,2.0,1.0,0.0,15.6,11.2,7.0,3.8,10.6,12.4,6.8,6.2,1.6,1.6,0.2,0.0,H
22/04/2018,Man City,Swansea,C Pawson,2.6363636363636362,2.6875,2.4,2.4,1.0,0.7058823529411765,1.2,0.6,2.8181818181818183,3.3125,2.2,2.8,0.8181818181818182,0.6470588235294118,1.2,0.6,0.7575757575757576,0.8125,1.0,1.0,1.393939393939394,1.5294117647058822,1.0,1.6,0.45454545454545453,0.375,0.4,0.4,0.2727272727272727,0.23529411764705882,0.2,0.2,1,17,0.0,13.0,2.0,4.0,17.0,7.2,5.0,3.6,10.6,9.2,8.2,2.8,2.4,1.2,0.0,0.2,H
22/04/2018,Stoke,Burnley,M Dean,0.8235294117647058,1.1176470588235294,0.2,0.4,1.5294117647058822,1.588235294117647,2.4,2.0,0.9117647058823529,1.0588235294117647,0.6,0.6,1.0,1.1176470588235294,2.0,1.6,1.8823529411764706,1.588235294117647,2.0,1.4,0.9117647058823529,0.9411764705882353,1.0,0.8,0.14705882352941177,0.17647058823529413,0.0,0.2,0.3235294117647059,0.29411764705882354,0.2,0.2,19,7,1.0,3.0,2.0,8.0,8.2,7.6,3.4,3.4,14.4,9.2,3.2,3.0,2.2,2.0,0.2,0.0,D
23/04/2018,Everton,Newcastle,R Madley,1.2352941176470589,1.7647058823529411,1.6,2.0,1.2424242424242424,1.0,2.4,1.0,1.1470588235294117,1.5294117647058822,1.2,1.6,1.0606060606060606,1.0625,1.6,1.2,1.588235294117647,1.2352941176470589,1.0,1.0,1.2727272727272727,1.625,0.8,1.8,0.23529411764705882,0.35294117647058826,0.4,0.4,0.24242424242424243,0.125,0.4,0.0,9,10,2.0,1.0,1.0,3.0,10.8,9.6,3.6,3.6,11.0,10.6,5.4,3.0,0.4,1.0,0.0,0.0,H
28/04/2018,Burnley,Brighton,R East,1.5142857142857142,1.4705882352941178,2.0,1.6,1.0588235294117647,0.625,0.4,0.4,1.0,0.8823529411764706,1.6,1.4,0.9411764705882353,0.5625,0.8,0.8,0.9142857142857143,0.8823529411764706,1.2,1.2,1.3823529411764706,1.375,1.8,1.8,0.3142857142857143,0.35294117647058826,0.0,0.0,0.23529411764705882,0.25,0.0,0.0,7,13,4.0,8.0,2.0,1.0,9.4,11.6,4.0,3.8,8.8,12.0,4.4,4.6,1.8,1.4,0.0,0.4,D
28/04/2018,Crystal Palace,Leicester,M Dean,1.0,1.1764705882352942,1.6,0.8,1.2941176470588236,1.1764705882352942,1.4,1.2,1.0285714285714285,1.2941176470588236,1.6,1.4,1.4411764705882353,1.588235294117647,1.6,1.8,1.542857142857143,1.588235294117647,1.2,1.8,1.3823529411764706,1.6470588235294117,1.0,2.0,0.2,0.11764705882352941,0.4,0.0,0.2647058823529412,0.17647058823529413,0.4,0.2,14,9,1.0,0.0,1.0,3.0,11.4,10.8,4.8,4.0,10.4,9.4,4.4,6.6,2.8,1.8,0.0,0.2,H
28/04/2018,Huddersfield,Everton,L Probert,1.0294117647058822,1.3529411764705883,1.0,1.4,1.2857142857142858,0.7058823529411765,1.6,0.8,0.7941176470588235,0.9411764705882353,0.4,1.0,1.1428571428571428,0.7647058823529411,1.0,1.0,1.588235294117647,1.2941176470588236,0.8,1.2,1.542857142857143,1.9411764705882353,1.0,2.0,0.2647058823529412,0.4117647058823529,0.4,0.4,0.2571428571428571,0.11764705882352941,0.4,0.0,16,8,0.0,2.0,8.0,1.0,12.6,10.0,2.4,3.2,9.2,11.0,6.2,4.2,2.2,0.8,0.0,0.0,A
28/04/2018,Liverpool,Stoke,A Marriner,2.0285714285714285,2.2941176470588234,2.2,2.6,0.8285714285714286,0.5294117647058824,0.4,0.6,2.2857142857142856,2.411764705882353,2.4,3.2,0.9142857142857143,0.7647058823529411,0.8,0.6,1.0571428571428572,0.5882352941176471,0.6,0.6,1.8571428571428572,2.176470588235294,1.8,1.4,0.42857142857142855,0.5882352941176471,0.6,0.6,0.14285714285714285,0.11764705882352941,0.0,0.2,3,19,3.0,3.0,0.0,4.0,13.6,9.2,5.8,4.0,6.8,16.2,5.0,3.2,1.0,2.4,0.0,0.2,D
28/04/2018,Newcastle,West Brom,D Coote,1.2058823529411764,1.4705882352941178,2.4,2.6,0.7142857142857143,0.5882352941176471,1.0,0.6,1.0294117647058822,1.0588235294117647,1.6,1.6,0.8285714285714286,0.5294117647058824,1.2,0.4,1.2647058823529411,0.9411764705882353,0.6,0.4,1.542857142857143,1.4705882352941178,1.4,1.8,0.23529411764705882,0.35294117647058826,0.4,0.6,0.22857142857142856,0.17647058823529413,0.2,0.2,10,20,3.0,3.0,4.0,0.0,10.0,11.4,3.6,4.4,11.0,12.2,3.6,3.8,1.2,1.4,0.0,0.0,A
28/04/2018,Southampton,Bournemouth,A Taylor,0.8529411764705882,0.9411764705882353,0.2,0.6,1.0857142857142856,0.8823529411764706,1.0,1.0,0.9705882352941176,1.0588235294117647,0.8,0.8,1.1714285714285715,0.9411764705882353,1.2,1.4,1.5588235294117647,1.411764705882353,2.4,1.4,1.6571428571428573,1.6470588235294117,2.0,2.0,0.20588235294117646,0.17647058823529413,0.2,0.2,0.14285714285714285,0.17647058823529413,0.0,0.2,18,11,4.0,0.0,3.0,0.0,9.2,13.8,3.8,3.8,11.2,7.6,5.6,6.2,2.2,1.4,0.2,0.0,H
28/04/2018,Swansea,Chelsea,J Moss,0.9705882352941176,1.3125,0.6,2.6,1.8529411764705883,1.7647058823529411,2.0,1.2,0.7941176470588235,1.0,0.4,2.0,1.7352941176470589,1.8235294117647058,1.8,1.4,1.5,1.25,1.8,0.6,1.0,1.1176470588235294,1.6,2.0,0.2647058823529412,0.3125,0.2,0.4,0.4117647058823529,0.29411764705882354,0.0,0.0,17,5,2.0,4.0,5.0,6.0,6.2,19.4,2.2,6.2,9.0,8.8,2.2,7.2,1.4,0.8,0.2,0.0,A
29/04/2018,Man United,Arsenal,K Friend,2.176470588235294,2.411764705882353,2.4,2.4,1.6764705882352942,0.8125,2.4,0.0,1.911764705882353,2.0588235294117645,1.8,1.6,1.9411764705882353,1.0625,2.8,0.8,0.7647058823529411,0.47058823529411764,0.8,0.6,1.3529411764705883,1.625,1.0,2.0,0.5,0.6470588235294118,0.4,0.4,0.3235294117647059,0.1875,0.4,0.0,2,6,16.0,2.0,9.0,3.0,9.6,16.6,3.8,7.2,8.0,10.4,3.4,6.2,1.4,1.6,0.0,0.2,H
29/04/2018,West Ham,Man City,N Swarbrick,1.0294117647058822,1.4375,1.0,1.6,2.6470588235294117,2.588235294117647,2.4,2.6,1.2352941176470589,1.25,1.2,1.4,2.8823529411764706,2.3529411764705883,3.0,2.4,1.8529411764705883,1.3125,1.8,1.0,0.7352941176470589,0.7058823529411765,1.0,0.6,0.23529411764705882,0.375,0.2,0.4,0.47058823529411764,0.5294117647058824,0.4,0.4,15,1,2.0,0.0,0.0,16.0,12.0,18.2,4.2,6.8,11.4,10.2,6.4,8.2,1.4,2.0,0.0,0.0,A
30/04/2018,Tottenham,Watford,M Oliver,2.0,2.125,2.0,2.4,1.0857142857142856,0.8235294117647058,0.4,0.2,1.9411764705882353,2.0,2.2,2.0,1.2,1.0,0.6,0.0,0.9117647058823529,0.75,1.4,0.6,1.7142857142857142,1.7647058823529411,2.0,2.2,0.4117647058823529,0.5,0.0,0.8,0.2571428571428571,0.23529411764705882,0.2,0.2,4,13,4.0,2.0,0.0,1.0,12.6,10.4,5.6,3.4,8.4,12.6,4.4,5.8,1.6,2.2,0.0,0.0,H
04/05/2018,Brighton,Man United,C Pawson,1.0571428571428572,1.4444444444444444,0.6,1.6,2.2,1.9411764705882353,2.4,1.8,0.9142857142857143,1.2777777777777777,0.8,1.6,1.9142857142857144,1.7647058823529411,1.8,1.6,1.3428571428571427,1.3888888888888888,1.4,1.2,0.7714285714285715,1.0588235294117647,0.8,1.4,0.2571428571428571,0.2222222222222222,0.2,0.0,0.4857142857142857,0.35294117647058826,0.4,0.2,14,2,1.0,2.0,16.0,5.0,11.4,12.0,3.2,4.0,12.6,8.4,4.8,5.0,1.6,1.0,0.2,0.0,H
05/05/2018,Bournemouth,Swansea,K Friend,1.0555555555555556,1.2777777777777777,0.4,1.0,0.9428571428571428,0.6666666666666666,0.4,0.4,1.1666666666666667,1.3888888888888888,1.0,1.4,0.7714285714285715,0.6111111111111112,0.4,0.4,1.6666666666666667,1.6666666666666667,2.2,2.2,1.4857142857142858,1.7222222222222223,2.0,2.4,0.1388888888888889,0.1111111111111111,0.0,0.0,0.2571428571428571,0.2222222222222222,0.0,0.2,13,17,0.0,0.0,2.0,1.0,13.2,8.2,4.2,2.8,8.6,9.8,7.2,2.4,1.4,1.0,0.0,0.0,H
05/05/2018,Everton,Southampton,J Moss,1.3333333333333333,1.8333333333333333,1.6,2.0,0.9142857142857143,0.7647058823529411,0.8,0.4,1.1666666666666667,1.5,1.0,1.4,1.0,0.8823529411764706,1.2,0.6,1.5,1.1666666666666667,0.8,0.8,1.542857142857143,1.7058823529411764,2.0,2.0,0.2777777777777778,0.3888888888888889,0.6,0.6,0.2,0.23529411764705882,0.2,0.2,8,18,6.0,4.0,1.0,2.0,8.0,10.8,2.4,4.6,10.2,11.6,3.0,5.4,0.6,2.8,0.0,0.2,D
05/05/2018,Leicester,West Ham,C Kavanagh,1.2571428571428571,1.411764705882353,0.8,0.8,1.0,0.6666666666666666,1.0,0.2,1.4,1.2941176470588236,0.8,0.8,1.2285714285714286,1.2222222222222223,1.4,1.0,1.4857142857142858,1.1176470588235294,1.8,1.0,1.9142857142857144,2.3333333333333335,2.0,3.2,0.2571428571428571,0.35294117647058826,0.4,0.2,0.22857142857142856,0.1111111111111111,0.2,0.0,9,15,4.0,3.0,3.0,0.0,9.2,10.2,3.0,3.6,9.8,9.8,5.8,5.4,1.4,1.0,0.4,0.0,A
